# Command line arguments:  -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1762,6746,6746
269,6687,6687
308,6687,6687
698,6687,6687
934,6687,6687
1135,6687,6687
1566,6687,6687
1568,6687,6687
2047,6687,6687
321,6733,6733
410,6733,6733
960,6733,6733
999,6733,6733
1435,6733,6733
1671,6733,6733
1753,6733,6733
1871,6733,6733
232,6575,6575
429,6575,6575
589,6575,6575
1022,6575,6575
1100,6575,6575
1184,6575,6575
1418,6575,6575
1654,6575,6575
1771,6575,6575
1853,6575,6575
1893,6575,6575
1932,6575,6575
181,6724,6724
298,6724,6724
337,6724,6724
337,6724,6724
340,6724,6724
533,6724,6724
688,6724,6724
925,6724,6724
1161,6724,6724
1200,6724,6724
1401,6724,6724
1637,6724,6724
1755,6724,6724
1873,6724,6724
1916,6724,6724
219,6719,6719
414,6719,6719
609,6719,6719
648,6719,6719
806,6719,6719
924,6719,6719
1160,6719,6719
1280,6719,6719
1681,6719,6719
263,6720,6720
263,6720,6720
615,6720,6720
930,6720,6720
1052,6720,6720
1485,6720,6720
1603,6720,6720
1803,6720,6720
142,6736,6736
377,6736,6736
415,6736,6736
577,6736,6736
733,6736,6736
811,6736,6736
1046,6736,6736
1128,6736,6736
1441,6736,6736
1599,6736,6736
1677,6736,6736
1803,6736,6736
1881,6736,6736
176,6706,6706
373,6706,6706
451,6706,6706
502,6706,6706
812,6706,6706
1047,6706,6706
1125,6706,6706
1280,6706,6706
1477,6706,6706
1674,6706,6706
1792,6706,6706
1792,6706,6706
1953,6706,6706
136,6724,6724
292,6724,6724
566,6724,6724
566,6724,6724
645,6724,6724
842,6724,6724
881,6724,6724
883,6724,6724
1039,6724,6724
1078,6724,6724
1078,6724,6724
1118,6724,6724
1236,6724,6724
1397,6724,6724
1673,6724,6724
1872,6724,6724
18,6753,6753
213,6753,6753
371,6753,6753
450,6753,6753
609,6753,6753
648,6753,6753
652,6753,6753
812,6753,6753
1126,6753,6753
1206,6753,6753
1206,6753,6753
1244,6753,6753
1244,6753,6753
1244,6753,6753
1284,6753,6753
1324,6753,6753
1446,6753,6753
1603,6753,6753
1838,6753,6753
226,6695,6695
265,6695,6695
499,6695,6695
734,6695,6695
775,6695,6695
932,6695,6695
975,6695,6695
1053,6695,6695
1326,6695,6695
1524,6695,6695
1602,6695,6695
1602,6695,6695
1724,6695,6695
1762,6695,6695
1959,6695,6695
234,6734,6734
351,6734,6734
429,6734,6734
508,6734,6734
744,6734,6734
901,6734,6734
982,6734,6734
1147,6734,6734
1384,6734,6734
1543,6734,6734
1659,6734,6734
1659,6734,6734
1977,6734,6734
2009,6734,6734
190,6581,6581
308,6581,6581
347,6581,6581
347,6581,6581
425,6581,6581
462,6581,6581
659,6581,6581
935,6581,6581
1092,6581,6581
1135,6581,6581
1213,6581,6581
1253,6581,6581
1371,6581,6581
1449,6581,6581
1449,6581,6581
1489,6581,6581
1646,6581,6581
1764,6581,6581
1886,6581,6581
223,6729,6729
458,6729,6729
536,6729,6729
650,6729,6729
885,6729,6729
1081,6729,6729
1120,6729,6729
1122,6729,6729
1159,6729,6729
1198,6729,6729
1198,6729,6729
1394,6729,6729
1592,6729,6729
1789,6729,6729
1829,6729,6729
1868,6729,6729
185,6722,6722
458,6722,6722
615,6722,6722
692,6722,6722
928,6722,6722
1046,6722,6722
1164,6722,6722
1283,6722,6722
1404,6722,6722
1522,6722,6722
1719,6722,6722
1798,6722,6722
193,6719,6719
269,6719,6719
346,6719,6719
661,6719,6719
898,6719,6719
937,6719,6719
1019,6719,6719
1098,6719,6719
1098,6719,6719
1137,6719,6719
1137,6719,6719
1177,6719,6719
1177,6719,6719
1177,6719,6719
1295,6719,6719
1573,6719,6719
1621,6719,6719
1899,6719,6719
148,6739,6739
347,6739,6739
347,6739,6739
510,6739,6739
704,6739,6739
822,6739,6739
822,6739,6739
861,6739,6739
861,6739,6739
1018,6739,6739
1061,6739,6739
1100,6739,6739
1100,6739,6739
1178,6739,6739
1218,6739,6739
1257,6739,6739
1532,6739,6739
1689,6739,6739
1849,6739,6739
145,6709,6709
302,6709,6709
458,6709,6709
458,6709,6709
495,6709,6709
613,6709,6709
849,6709,6709
1009,6709,6709
1046,6709,6709
1125,6709,6709
1125,6709,6709
1325,6709,6709
1561,6709,6709
1640,6709,6709
1760,6709,6709
1846,6709,6709
1968,6709,6709
105,6725,6725
222,6725,6725
340,6725,6725
536,6725,6725
575,6725,6725
812,6725,6725
852,6725,6725
970,6725,6725
1049,6725,6725
1128,6725,6725
1207,6725,6725
1207,6725,6725
1448,6725,6725
1685,6725,6725
1843,6725,6725
1882,6725,6725
62,6750,6750
337,6750,6750
573,6750,6750
652,6750,6750
769,6750,6750
964,6750,6750
1082,6750,6750
1318,6750,6750
1318,6750,6750
1318,6750,6750
1398,6750,6750
1595,6750,6750
1868,6750,6750
199,6708,6708
236,6708,6708
392,6708,6708
628,6708,6708
786,6708,6708
905,6708,6708
1027,6708,6708
1184,6708,6708
1421,6708,6708
1578,6708,6708
1621,6708,6708
1817,6708,6708
1975,6708,6708
2094,6708,6708
202,6728,6728
202,6728,6728
241,6728,6728
319,6728,6728
401,6728,6728
636,6728,6728
793,6728,6728
871,6728,6728
871,6728,6728
988,6728,6728
988,6728,6728
1148,6728,6728
1344,6728,6728
1618,6728,6728
1620,6728,6728
1746,6728,6728
125,6585,6585
404,6585,6585
408,6585,6585
643,6585,6585
918,6585,6585
1075,6585,6585
1117,6585,6585
1274,6585,6585
1431,6585,6585
1431,6585,6585
1549,6585,6585
1745,6585,6585
1788,6585,6585
1945,6585,6585
196,6733,6733
391,6733,6733
508,6733,6733
624,6733,6733
860,6733,6733
1135,6733,6733
1175,6733,6733
1336,6733,6733
1493,6733,6733
1690,6733,6733
1847,6733,6733
1890,6733,6733
155,6725,6725
429,6725,6725
429,6725,6725
586,6725,6725
586,6725,6725
664,6725,6725
821,6725,6725
940,6725,6725
1095,6725,6725
1251,6725,6725
1377,6725,6725
1494,6725,6725
1769,6725,6725
241,6712,6712
241,6712,6712
516,6712,6712
673,6712,6712
870,6712,6712
909,6712,6712
991,6712,6712
1227,6712,6712
1386,6712,6712
1543,6712,6712
1630,6712,6712
1748,6712,6712
1905,6712,6712
2050,6712,6712
320,6620,6620
328,6620,6620
409,6620,6620
643,6620,6620
800,6620,6620
995,6620,6620
1033,6620,6620
1195,6620,6620
1390,6620,6620
1469,6620,6620
1625,6620,6620
1664,6620,6620
1785,6620,6620
1942,6620,6620
2006,6620,6620
270,6747,6747
427,6747,6747
427,6747,6747
545,6747,6747
703,6747,6747
703,6747,6747
861,6747,6747
1098,6747,6747
1141,6747,6747
1418,6747,6747
1576,6747,6747
1773,6747,6747
1773,6747,6747
109,6548,6548
264,6548,6548
461,6548,6548
538,6548,6548
738,6548,6548
855,6548,6548
1089,6548,6548
1168,6548,6548
1216,6548,6548
1410,6548,6548
1605,6548,6548
1802,6548,6548
