# Command line arguments:  -XX:+UseG1GC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
2275,4731,7168
2506,4731,7168
2560,4731,7168
2706,4731,7168
2979,4731,7168
3177,4731,7168
3231,4731,7168
209,4740,7168
451,4740,7168
627,4740,7168
748,4740,7168
1018,4740,7168
1226,4740,7168
1297,4740,7168
1548,4740,7168
275,4740,7168
407,4740,7168
486,4740,7168
807,4740,7168
1156,4740,7168
1166,4740,7168
1515,4740,7168
1715,4740,7168
1827,4740,7168
1915,4740,7168
2089,4740,7168
2192,4740,7168
2385,4740,7168
2497,4740,7168
2507,4740,7168
2686,4740,7168
2829,4740,7168
2908,4740,7168
3120,4740,7168
3168,4740,7168
3174,4740,7168
85,4756,7168
376,4756,7168
508,4756,7168
611,4756,7168
613,4756,7168
643,4756,7168
775,4756,7168
1021,4756,7168
1227,4756,7168
1284,4756,7168
1347,4756,7168
1562,4756,7168
174,4756,7168
270,4756,7168
421,4756,7168
440,4756,7168
473,4756,7168
607,4756,7168
746,4756,7168
985,4756,7168
1142,4756,7168
1144,4756,7168
1394,4756,7168
1554,4756,7168
1642,4756,7168
1739,4756,7168
1770,4756,7168
1814,4756,7168
1835,4756,7168
1877,4756,7168
1956,4756,7168
2046,4756,7168
2130,4756,7168
2228,4756,7168
2295,4756,7168
2372,4756,7168
2478,4756,7168
2484,4756,7168
2646,4756,7168
2759,4756,7168
2851,4756,7168
2928,4756,7168
3005,4756,7168
3089,4756,7168
3155,4756,7168
3219,4756,7168
256,4757,7168
518,4757,7168
604,4757,7168
753,4757,7168
879,4757,7168
1107,4757,7168
1275,4757,7168
1299,4757,7168
1547,4757,7168
305,4757,7168
468,4757,7168
658,4757,7168
1123,4757,7168
1139,4757,7168
1434,4757,7168
1615,4757,7168
1660,4757,7168
1679,4757,7168
1801,4757,7168
1809,4757,7168
1903,4757,7168
2037,4757,7168
2171,4757,7168
2255,4757,7168
2389,4757,7168
2479,4757,7168
2556,4757,7168
2687,4757,7168
2787,4757,7168
2866,4757,7168
2978,4757,7168
3035,4757,7168
3128,4757,7168
3150,4757,7168
93,4778,7168
395,4778,7168
590,4778,7168
669,4778,7168
860,4778,7168
1069,4778,7168
1261,4778,7168
1280,4778,7168
1493,4778,7168
361,4778,7168
451,4778,7168
704,4778,7168
1122,4778,7168
1182,4778,7168
1562,4778,7168
1691,4778,7168
