# Command line arguments:  -XX:+UseSerialGC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1770,6929,6929
206,6929,6929
245,6929,6929
365,6929,6929
524,6929,6929
720,6929,6929
916,6929,6929
964,6929,6929
1161,6929,6929
1435,6929,6929
1553,6929,6929
1592,6929,6929
1752,6929,6929
1909,6929,6929
183,6929,6929
261,6929,6929
300,6929,6929
467,6929,6929
546,6929,6929
741,6929,6929
859,6929,6929
977,6929,6929
1058,6929,6929
1332,6929,6929
1450,6929,6929
1568,6929,6929
1646,6929,6929
1806,6929,6929
1923,6929,6929
2002,6929,6929
160,6929,6929
243,6929,6929
361,6929,6929
365,6929,6929
638,6929,6929
755,6929,6929
873,6929,6929
1029,6929,6929
1029,6929,6929
1156,6929,6929
1194,6929,6929
1392,6929,6929
1549,6929,6929
1706,6929,6929
1827,6929,6929
2022,6929,6929
135,6929,6929
331,6929,6929
409,6929,6929
615,6929,6929
772,6929,6929
929,6929,6929
1085,6929,6929
1167,6929,6929
1284,6929,6929
1363,6929,6929
1402,6929,6929
1637,6929,6929
1755,6929,6929
1914,6929,6929
152,6929,6929
273,6929,6929
469,6929,6929
469,6929,6929
629,6929,6929
864,6929,6929
942,6929,6929
1137,6929,6929
1137,6929,6929
1343,6929,6929
1538,6929,6929
1616,6929,6929
1774,6929,6929
1814,6929,6929
1974,6929,6929
250,6929,6929
407,6929,6929
524,6929,6929
524,6929,6929
769,6929,6929
965,6929,6929
1122,6929,6929
1161,6929,6929
1200,6929,6929
1282,6929,6929
1477,6929,6929
1752,6929,6929
1869,6929,6929
1951,6929,6929
186,6929,6929
304,6929,6929
460,6929,6929
500,6929,6929
578,6929,6929
664,6929,6929
705,6929,6929
823,6929,6929
1136,6929,6929
1254,6929,6929
1375,6929,6929
1531,6929,6929
1766,6929,6929
1923,6929,6929
79,6929,6929
201,6929,6929
318,6929,6929
397,6929,6929
475,6929,6929
631,6929,6929
679,6929,6929
915,6929,6929
1111,6929,6929
1267,6929,6929
1306,6929,6929
1551,6929,6929
1825,6929,6929
1951,6929,6929
1951,6929,6929
220,6929,6929
376,6929,6929
610,6929,6929
885,6929,6929
885,6929,6929
1169,6929,6929
1404,6929,6929
1521,6929,6929
1560,6929,6929
1679,6929,6929
1760,6929,6929
1995,6929,6929
197,6929,6929
279,6929,6929
484,6929,6929
758,6929,6929
914,6929,6929
953,6929,6929
1159,6929,6929
1316,6929,6929
1394,6929,6929
1511,6929,6929
1628,6929,6929
1795,6929,6929
2030,6929,6929
172,6929,6929
330,6929,6929
378,6929,6929
458,6929,6929
654,6929,6929
850,6929,6929
928,6929,6929
1006,6929,6929
1047,6929,6929
1245,6929,6929
1519,6929,6929
1676,6929,6929
1797,6929,6929
1993,6929,6929
148,6929,6929
306,6929,6929
384,6929,6929
511,6929,6929
747,6929,6929
943,6929,6929
1060,6929,6929
1142,6929,6929
1338,6929,6929
1612,6929,6929
1651,6929,6929
1729,6929,6929
1850,6929,6929
2046,6929,6929
249,6929,6929
366,6929,6929
445,6929,6929
565,6929,6929
800,6929,6929
918,6929,6929
1075,6929,6929
1114,6929,6929
1274,6929,6929
1470,6929,6929
1666,6929,6929
1783,6929,6929
1865,6929,6929
1982,6929,6929
224,6929,6929
498,6929,6929
539,6929,6929
854,6929,6929
1168,6929,6929
1288,6929,6929
1680,6929,6929
1837,6929,6929
1877,6929,6929
239,6929,6929
551,6929,6929
638,6929,6929
1149,6929,6929
1228,6929,6929
1506,6929,6929
1742,6929,6929
1899,6929,6929
1980,6929,6929
405,6929,6929
601,6929,6929
729,6929,6929
1042,6929,6929
1277,6929,6929
1318,6929,6929
1829,6929,6929
1947,6929,6929
270,6929,6929
660,6929,6929
825,6929,6929
